cmt,tên,vận chuyển,giá,đóng gói,dịch vụ,mùi hương,chất lượng,kết cấu,độ bền,màu sắc,Không dùng được đánh X
"Lần đầu mình trị mụn nên cũng k biết nhiều hãng, khá tin tưởng Acnes vì cũng có tiếng từ lâu. Nhưng mà mình đọc được nhiều đánh giá của các bạn khác nói rằng sau khi sử dụng thì mụn lên nhiều và sưng hơn so với trước khi sử dụng. Mình khá hoang mang vì mình chỉ mới mua và dùng được 2 lần nên mình đang cân nhắc",Gel ngừa mụn kháng khuẩn Acnes Sealing Jell (18g),0,0,0,0,0,0,0,0,0,
"Mình mua chung vơid lọ soothing lotion giúp dịu da, kháng khuẩn và rất hài lòng với shop, giao hàng nhanh nè, gói hàng siêu đẹp và chắc chắn",Gel ngừa mụn kháng khuẩn Acnes Sealing Jell (18g),1,0,1,0,0,0,0,0,0,
"Mình mua 3 tuýp được tặng 1 bịch giấy thấm dầu. Dùng tuýp này khá ổn với mụn ẩn và mụn đầu đen, mụn to thì mất thời gian hơn một chút để hết đỏ",Gel ngừa mụn kháng khuẩn Acnes Sealing Jell (18g),0,0,0,1,0,1,0,0,0,
"Dùng cả bộ này từ ngày 5/11 tới giờ là được 20 ngày rồi mà không thấy có tác dụng lắm. da còn bị khô,bong tróc. Sản phẩm chứa nhiều cồn nên các bạn cân nhắc khi mua",Gel ngừa mụn kháng khuẩn Acnes Sealing Jell (18g),0,0,0,0,0,1,0,0,0,
"Giao hàng nhanh đấy , sài được vài ngày thấy khá ok. Chai nhỏ trị mụn mới nổi hiệu quả phết",Gel ngừa mụn kháng khuẩn Acnes Sealing Jell (18g),1,0,0,0,0,1,0,0,0,
"gel này ko hiệu quả hay m ko hợp...
nhưng càng dùng mụn ẩn càng nhiều, gom cồi mụn rất chậm, gần như ko thấy...ko tốt bằng sp Acnes 25+ serum cùng dòng này.",Gel ngừa mụn kháng khuẩn Acnes Sealing Jell (18g),0,0,0,0,0,1,0,0,0,
Sản phẩm hài lòng,Gel ngừa mụn kháng khuẩn Acnes Sealing Jell (18g),0,0,0,0,0,1,0,0,0,
"Hàng thật, mình xài tuýt này lâu rồi, có mụn bôi 3-4 ngày là teo mụn hết. Rẻ hơn so với ở ngoài.",Gel ngừa mụn kháng khuẩn Acnes Sealing Jell (18g),0,1,0,1,0,1,0,0,0,
"20. Mỗi người đều có cách sống của riêng mình, chúng ta không cần phải ngưỡng mộ cuộc sống của người khác. Có người ngoài mặt tươi cười rạng rỡ nhưng ẩn trong đó là bao giọt nước mắt, lại có người nhìn có vẻ cơ cực nhưng kỳ thực họ lại đang trải qua một cuộc sống rất thoải mái. Hạnh phúc không có một đáp án chuẩn mực, niềm vui cũng không chỉ xuất phát từ một con đường. Thu lại ánh mắt ngưỡng mộ người khác và nhìn lại tâm hồn mình. Sống cuộc sống mình mong muốn chính là những ngày tháng tươi đẹp nhất, cách sống mà mình muốn mới chính là cách sống tốt nhất.",La Roche-Posay Kem Dưỡng Làm Dịu Và Bảo Vệ Da Quá Nhạy Cảm Toleriane Skincare Cream 40ml,0,0,0,0,0,0,0,0,0,X
"Đúng và đủ sản phẩm. Date 02/2026
Còn nhận đc quà tặng 1 tuýp chống nắng.
Mình đã mua nhiều lần ở shop.Hàng chuẩn giá tốt.
Cám ơn shop.",La Roche-Posay Kem Dưỡng Làm Dịu Và Bảo Vệ Da Quá Nhạy Cảm Toleriane Skincare Cream 40ml,0,1,0,1,0,0,0,0,0,
"Sản phẩm dùng thích lắm, đồ của la roche thì mình luôn tin tưởng rồi, tuýp trông bé nhưng dùng được lâu phết, mình dùng chung với mẹ mà tính đến nay 3 tháng rồi vẫn chưa hết đâu, sẽ mua lại khi dùng hết!",La Roche-Posay Kem Dưỡng Làm Dịu Và Bảo Vệ Da Quá Nhạy Cảm Toleriane Skincare Cream 40ml,0,0,0,0,0,1,0,0,0,
"Sản phẩm tốt, mình đã xài rất nhiều lần, ủng hộ shop bán những sp tốt, hi vọng shop sẽ phát huy . Giao hàng nhanh, đánh giá 5 sao",La Roche-Posay Kem Dưỡng Làm Dịu Và Bảo Vệ Da Quá Nhạy Cảm Toleriane Skincare Cream 40ml,1,0,0,0,0,1,0,0,0,
"Sản phẩm tốt
Giá tốt
Mình đã mua lần thứ n rồi",La Roche-Posay Kem Dưỡng Làm Dịu Và Bảo Vệ Da Quá Nhạy Cảm Toleriane Skincare Cream 40ml,0,1,0,0,0,1,0,0,0,
"Mua cho con để trị mụn tuổi dậy thì, dùng rất hiệu quả, từ mụn sưng viêm đỏ, mà dùng cỡ 1 tuần thì da dịu hẳn & hết sưng viêm! 
Chai cũng to nên tính ra giá cũng không đắt!
Có tem chống hàng giả của PiCare, với chữ trên sp rất sắc nét, & dùng cũng hiệu quả nên chắc chắn là hàng thật rồi nên chắc sẽ mua nữa cho con dùng!",Nước Hoa Hồng Cho Da Mụn La Roche Posay Effaclar Astringent Lotion 200ml,0,1,0,1,0,1,0,0,0,
"Mình ko biết hàng này là gì mà quét barcode họ báo barcode này ko phải cuae nhà sản xuất, mong nguoeif bán có lời giửo thích rõ ràng, mình muốn trả hàng đc ko ?",Nước Hoa Hồng Cho Da Mụn La Roche Posay Effaclar Astringent Lotion 200ml,0,0,0,1,0,0,0,0,0,
K có hộp giống hàng giả quá,Nước Hoa Hồng Cho Da Mụn La Roche Posay Effaclar Astringent Lotion 200ml,0,0,1,1,0,0,0,0,0,
"san pham chat luong, uy tin, nen mua. nghe noi hieu qua LRP da lau, de thu dung xem ket qua nhu the nao. thanks",Nước Hoa Hồng Cho Da Mụn La Roche Posay Effaclar Astringent Lotion 200ml,0,0,0,1,0,1,0,0,0,
"Nước hoa hồng thấm, khô nhanh. nhưng dùng cảm thấy hơi khô da. Không như mong đợi lắm.",Nước Hoa Hồng Cho Da Mụn La Roche Posay Effaclar Astringent Lotion 200ml,0,0,0,0,0,1,1,0,0,
"hàng chính hãng, giá tốt nữa, mình rất hài lòng",Nước Hoa Hồng Cho Da Mụn La Roche Posay Effaclar Astringent Lotion 200ml,0,1,0,1,0,0,0,0,0,
giao hàng nhanh sp này mình mua nhiều lần rr dùng ổn nồng mùi cồn,Nước Hoa Hồng Cho Da Mụn La Roche Posay Effaclar Astringent Lotion 200ml,1,0,0,0,1,1,0,0,0,
Sản phẩm thích. Giao hàng cẩn thận. Mình luôn đánh giá cao TIki vì điều này.,Nước Hoa Hồng Cho Da Mụn La Roche Posay Effaclar Astringent Lotion 200ml,1,0,0,0,0,1,0,0,0,
"Giao hàng nhanh hơn dự kiến, hàng chuẩn tem mác đầy đủ, mùi thơm nhẹ nhàng dễ chịu, kết cấu kem mỏng nhẹ. Good!","Kem Chống Nắng La Roche-Posay  Dạng Gel Hỗ Trợ Giảm Mụn, Kiểm Soát Nhờn Anthelios Oil Correct Daily Gel-Cream SPF50+ 50ml",1,0,0,1,1,0,1,0,0,
Giảm mụn,"Kem Chống Nắng La Roche-Posay  Dạng Gel Hỗ Trợ Giảm Mụn, Kiểm Soát Nhờn Anthelios Oil Correct Daily Gel-Cream SPF50+ 50ml",0,0,0,0,0,1,0,0,0,
"khả năng chống nắng tốt, nhưng kết cấu gel bết dính, k nâng tone, k kiềm dầu, da dầu nên né ra","Kem Chống Nắng La Roche-Posay  Dạng Gel Hỗ Trợ Giảm Mụn, Kiểm Soát Nhờn Anthelios Oil Correct Daily Gel-Cream SPF50+ 50ml",0,0,0,0,0,1,1,1,0,
"Gây bít tắc lcl, hơi bóng nhẹ khi mới bôi","Kem Chống Nắng La Roche-Posay  Dạng Gel Hỗ Trợ Giảm Mụn, Kiểm Soát Nhờn Anthelios Oil Correct Daily Gel-Cream SPF50+ 50ml",0,0,0,0,0,0,1,0,0,
Giao hàng nhanh như 1 cơn gió,"Kem Chống Nắng La Roche-Posay  Dạng Gel Hỗ Trợ Giảm Mụn, Kiểm Soát Nhờn Anthelios Oil Correct Daily Gel-Cream SPF50+ 50ml",1,0,0,0,0,0,0,0,0,
Quá tốt,"Kem Chống Nắng La Roche-Posay  Dạng Gel Hỗ Trợ Giảm Mụn, Kiểm Soát Nhờn Anthelios Oil Correct Daily Gel-Cream SPF50+ 50ml",0,0,0,0,0,1,0,0,0,
hàng thì đã lấy nhưng không biết sản phẩm sử dụng như thế nào nếu trải nghiệm tốt sẽ quay lại shop mua nữa không biết chất lượng thế nào mình mới mua nên chỉ đánh giá vậy thôi giao hàng nhanh,Kem giảm ngứa La Roche-Posay Lipikar Baume AP+ M (75ml),1,0,0,0,0,0,0,0,0,
Phù hợp cho viêm da cơ địa,Kem giảm ngứa La Roche-Posay Lipikar Baume AP+ M (75ml),0,0,0,0,0,1,0,0,0,
"da nhạy cảm khi bôi vẫn có hiện tượng châm chích, ửng đỏ 😢",Kem giảm ngứa La Roche-Posay Lipikar Baume AP+ M (75ml),0,0,0,0,0,1,0,0,0,
"Vật vã chờ hàng vì covid.. nên không thể đánh giá tốt, vì tôi quá cần nên phải mua sp ở  nhà thuốc..",Kem giảm ngứa La Roche-Posay Lipikar Baume AP+ M (75ml),1,0,0,0,0,0,0,0,0,
"Mua lần 3, lần 3. Tốt.",Kem giảm ngứa La Roche-Posay Lipikar Baume AP+ M (75ml),0,0,0,0,0,1,0,0,0,
Tạm,Kem giảm ngứa La Roche-Posay Lipikar Baume AP+ M (75ml),0,0,0,0,0,1,0,0,0,
"Giao Hàng Nhanh ,có tặng kèm hộp khẩu trang y tế, chưa dùng nên chưa biết kết quả",Kem giảm ngứa La Roche-Posay Lipikar Baume AP+ M (75ml),1,0,0,1,0,0,0,0,0,
"bột thơm mùi đậu đỏ, mình nghĩ là chính hãng đấy. pha với mật ong đắp lên da mặt dễ chịu lắm ạ. nhưng mình hơi bất ngờ chút là gói hơi nhỏ , nhỏ hơn trong hình rất nhiều nhưng ko sao, tiền như vậy thì mua được như vậy thôi ạ. lần sau hết mình mua tiếp ạ. cảm ơn shop rất nhiều",Bột Đậu Đỏ Dưỡng Trắng Da Milaganics 100g,0,0,0,1,1,1,0,0,0,
"Dùng k bị kích ứng, kết hợp mát xa sẽ giúp tẩy TBC khá ổn, khá thư giãn, chưa thấy hiệu quả trắng da lắm nhưng mà thành phần lành tính, giá sale tốt và khoảng thời gian chill trong nhà tắm là vô giá nên là cho 5 sao nhé 🥰",Bột Đậu Đỏ Dưỡng Trắng Da Milaganics 100g,0,1,0,0,0,1,0,0,0,
"Bột đậu đỏ với khoai tây đều tốt cho da mặt hết. Siêng làm bỏ ngăn mát tử lạnh đắp bao phê, giá hạt dẻ cho hàng Việt.",Bột Đậu Đỏ Dưỡng Trắng Da Milaganics 100g,0,1,0,0,0,1,0,0,0,
"Bột mịn, thông tin sản phẩm đầy đủ. Mua 2 sp của shop và cực kỳ hài lòng. Sẽ tiếp tục ủng hộ shop.
Hình ảnh hơi k liên quan. Nhưng bột đậu đỏ thì quá quen r nên chắc k cần chụp. Nói chung là shop okela về mọi thứ",Bột Đậu Đỏ Dưỡng Trắng Da Milaganics 100g,0,0,0,1,0,1,1,0,0,
"Mình mua sale 9k nên kinh tế, hàng tốt sài rất thích , mọi người nên mua dùng",Bột Đậu Đỏ Dưỡng Trắng Da Milaganics 100g,0,1,0,0,0,1,0,0,0,
Giao hàng nhanh chóng. Sản phẩm được gói cẩn thận. Lần đầu sử dụng. Sẽ tiếp tục ủng hộ nếu sản phẩm có hiệu quả tốt.,Bột Đậu Đỏ Dưỡng Trắng Da Milaganics 100g,1,0,1,0,0,0,0,0,0,
"Shop xác nhận và giao hàng rất nhanh chóng, đóng gói sản phẩm rất cẩn thận nữa mọi người",Bột Đậu Đỏ Dưỡng Trắng Da Milaganics 100g,1,0,1,0,0,0,0,0,0,
"Mua 11k 
Cách chăm da mau đẹp là nên ngày nào cũng đắp mặt nha ce . 
Dịch ko bận cv nên mình chọn các loại đắp mặt từ TV 
Đợi sale lại mua tiếp hihi",Bột Đậu Đỏ Dưỡng Trắng Da Milaganics 100g,0,1,0,0,0,1,0,0,0,
SẢN PHẨM TỐT + GIÁ HỢP LÝ,Bột Đậu Đỏ Dưỡng Trắng Da Milaganics 100g,0,1,0,0,0,1,0,0,0,
"Mùi hơi hoá học 1 xíu, mua sale nên đc giá rẻ. Giao nhanh, sạch sẽ ko đổ .",Bột Đậu Đỏ Dưỡng Trắng Da Milaganics 100g,1,1,0,0,1,0,0,0,0,
"Giá rẻ
Dùng ổn
Màu sắc đa dạng
Đẹp",Xịt Chống Nắng Dạng Phun Sương Kiểm Soát Dầu La Roche-Posay Anthelios Invisible Fresh Mist SPF 50+ UVB & UVA (75ml),0,1,0,0,0,1,0,0,1,
Đặt đơn hàng từ hôm 29/5 đến 11/6 mới nhận được. Đã vậy hứa xin lỗi bằng coupon mà rồi cũng phủi tay. Hiện tại t còn 1 đơn nữa và cũng đang trễ. Đề nghị Tiki nên xem lại cách làm việc của mình. Lần thứ 2 trải nghiệm cực kì tệ và sẽ không mua hàng trên Tiki nữa. Bye,Xịt Chống Nắng Dạng Phun Sương Kiểm Soát Dầu La Roche-Posay Anthelios Invisible Fresh Mist SPF 50+ UVB & UVA (75ml),1,0,0,1,0,0,0,0,0,
Chống nắng xài rất tiện và ổn,Xịt Chống Nắng Dạng Phun Sương Kiểm Soát Dầu La Roche-Posay Anthelios Invisible Fresh Mist SPF 50+ UVB & UVA (75ml),0,0,0,0,0,1,0,0,0,
"Dạng phun sương thì có hơi lãng phí nhưng chất lượng khá tốt, da được bảo vệ, còn đỡ lên mụn hẳn luôn",Xịt Chống Nắng Dạng Phun Sương Kiểm Soát Dầu La Roche-Posay Anthelios Invisible Fresh Mist SPF 50+ UVB & UVA (75ml),0,0,0,0,0,1,0,0,0,
Xài ok,Xịt Chống Nắng Dạng Phun Sương Kiểm Soát Dầu La Roche-Posay Anthelios Invisible Fresh Mist SPF 50+ UVB & UVA (75ml),0,0,0,0,0,1,0,0,0,
"Khi nhận được hàng, mình mở ra thì có bao bằng bọc bong bóng rất kỹ, hộp hàng chắc chắn. Tuy nhiên, lúc mình mở bọc bong bóng ra thì thấy là một chút gel rửa mặt bị hao hụt ra ngoài do vòi của bình gel rửa mặt bị xoay qua mức Open. Hao hụt ko nhiều, sản phẩm nhãn mác đầy đủ, combo lọ xịt khoảng nhỏ như hạt nho.",Bộ sản phẩm làm sạch và bảo vệ da dầu nhạy cảm La Roche-Posay Effaclar Gel,0,0,1,1,0,0,0,0,0,
"💥 Ôi trồi ôi siêu phẩm nhà tớ đây này Dòng sữa bột Pha sẵn 1 Hoa Kỳ 
các em ấy  lại gây bão trên thị trường cho mà xem
Em tớ bảo không ngon thì trả lại tiền luôn  ạ
5000  em sữa bột pha sẵn cao cấp Green -Pedia 
& Biomilka+ dòng Grow iQ Green ,
Công đi Sài Gòn + miền tây 2-6-2022 
Quá tuyệt vời chất lượng dùng mê luôn
********** 
********** tìm đối tác hợp 
Tác cùng phát triển",Bộ sản phẩm làm sạch và bảo vệ da dầu nhạy cảm La Roche-Posay Effaclar Gel,0,0,0,0,0,1,0,0,0,
"Thật sự là đóng gói rất chán. Không có chống sốc hay gì hết. Lúc nhận đỗ hết ra gói, may có gói nhựa bọc. Dùng thử okla, mong đóng gói kĩ hơn",Bộ sản phẩm làm sạch và bảo vệ da dầu nhạy cảm La Roche-Posay Effaclar Gel,0,0,1,0,0,0,0,0,0,
"Shop gói hàng cẩn thận, tiki giao hàng nhanh chóng. Mình đặt lúc sale nên giá tốt và đc tặng kèm nhiều quà tặng. Cảm ơn shop và tiki nhé.",Bộ sản phẩm làm sạch và bảo vệ da dầu nhạy cảm La Roche-Posay Effaclar Gel,1,1,1,1,0,0,0,0,0,
"sản phẩm chất lượng, ko cần phải bàn , giao hàng nhanh , đóng gói cực kỳ cẩn thận",Bộ sản phẩm làm sạch và bảo vệ da dầu nhạy cảm La Roche-Posay Effaclar Gel,1,0,1,0,0,1,0,0,0,
"Mua của tiki 2 lần trong ngành hàng FMCG rồi mà lần nào sản phẩm cũng bị chảy. Tiki nên cải thiện chất lượng dịch vụ hơn chứ kiểu này rất khó trụ đường dài nha. Sản phẩm dễ chảy mà lại đưa vào 1 cái thùng quá to, thêm bên giao hàng ng ta sẽ có xu hướng quăng thùng trên dây chuyền thì sao mà không chảy cho được. Góp ý thẳng thắn tuy mất lòng nhưng mong tiki tiếp nhận.",Bộ sản phẩm làm sạch và bảo vệ da dầu nhạy cảm La Roche-Posay Effaclar Gel,1,0,1,1,0,0,0,0,0,
"Hàng giao sớm hơn 6 ngày nên ko chủ động cầm máy, dong gói cẩn thận .mua hộ nên cũng chẳng biết để làm j",Bộ sản phẩm làm sạch và bảo vệ da dầu nhạy cảm La Roche-Posay Effaclar Gel,1,0,1,0,0,0,0,0,0,
"Dùng hàng tặng kèm thấy thích, ko gây khô da như nivia men, nhất với trời lạnh hanh khô ngoài Bắc, vậy nên mua luôn chai to :))))",Bộ sản phẩm làm sạch và bảo vệ da dầu nhạy cảm La Roche-Posay Effaclar Gel,0,0,0,1,0,1,0,0,0,
"Hình ảnh mang tính chất minh hoạ
Hộp carton đựng hơi lớn so với sản phẩm nên cảm thấy đóng gói k chắc chắn, chưa bóc cái nilon bọc ngoài ra để xem bên trong có bị sao k ạ
Sản phẩm đã dùng nhiều lần, hợp nên mua lại, chất lượng k có gì để chê",Bộ sản phẩm làm sạch và bảo vệ da dầu nhạy cảm La Roche-Posay Effaclar Gel,0,0,1,0,0,1,0,0,0,
"Do dịch nên giao hàng lâu. M đặt mua 7/9 hôm nay 27/9 mới nhận được hàng.
Anh shipper dễ thương
Hàng đóng gói k kỹ như mấy bạn trước review, nắp của chai xịt khoáng bị xé mất niêm phong.
Lần đầu tiên mua hàng tiki, LRP hơi thất vọng xíu.
M lần đầu mua LRP nên hok biết có phải hàng chính hãng hok nữa.",Xịt Khoáng Giúp Làm Sạch Và Dịu Da La Roche-Posay Serozinc (150ml),1,0,1,1,0,0,0,0,0,
"xịt phun sương rất nhỏ. Hợp da dầu
Có tặng SRM tuýp 50ml tiện lợi (pH 5.5 hợp da nhạy cảm nhưng mình từng xài tuýp này rồi mua chai 400ml thì rửa mặt da hơi căng dù ko phải SRM tẩy tbc. Nhiều ng dùng ổn nhưng mình thì ko hợp nên tùy cơ địa nữa)",Xịt Khoáng Giúp Làm Sạch Và Dịu Da La Roche-Posay Serozinc (150ml),0,0,0,1,0,1,0,0,0,
"Người ta nói khi gặp được chân ái của cuộc đời thì tất cả những thứ khác đều là tạm bợ =]]] Và mị đã gặp được chân ái của đời mình là Larocheposay. Từ xịt khoáng, SRM, kem trị mụn.. đã dùng qua là ko thể chê được luôn. Bạn xịt khoáng dùng mùa hè thì càng sung sướng hơn =]] dùng xong là thấy da mặt mátttt, giảm dầu hẳn luôn, check = phim thấm dầu hơi bị ngạc nhiên. Mị còn dùng bạn này thay cả toner, rửa mặt xong thì dùng bạn này để cân bằng lại thấy cũng ổn lắm đỡ phải cồng kềnh xức nhiều loại lên da =]]",Xịt Khoáng Giúp Làm Sạch Và Dịu Da La Roche-Posay Serozinc (150ml),0,0,0,0,0,1,0,0,0,
"Cấp ẩm tốt, làm dịu, mát da nhanh, hơi sương đều. Nhưng mắc quá =))) và cái bông tẩy trang tặng kèm thì chao ôi nó dở hơn chữ dở, thà đừng tặng kèm còn đỡ mất thiện cảm.",Xịt Khoáng Giúp Làm Sạch Và Dịu Da La Roche-Posay Serozinc (150ml),0,1,0,1,0,1,0,0,0,
"Mình dùng sản phẩm của laroche lâu rồi và thường mua ở nhà thuốc, chất lượng thì miễn bàn rồi mà nay thấy tiki có km nên đặt mua cùng chai nước tẩy trang. Riêng chai xịt khoáng này mình mở gói hàng ra thì thấy đã bị bóc tem như này rồi, chắc cửa hàng gửi mẫu thử cho mình, rất thất vọng.",Xịt Khoáng Giúp Làm Sạch Và Dịu Da La Roche-Posay Serozinc (150ml),0,0,0,1,0,1,0,0,0,
"Cấp ẩm tốt, dùng rất thichd. Cảm giác thấm sâu vào da khiến cho da mềm hơn và sạch hơn.",Xịt Khoáng Giúp Làm Sạch Và Dịu Da La Roche-Posay Serozinc (150ml),0,0,0,0,0,1,0,0,0,
"Tiki giao hàng nhanh, mình đặt trưa hôm qua mà sáng nay đã giao tới rồi. Sản phẩm đẹp, mình đã từng dùng qua nên không phải bàn thêm về chất lượng.",Xịt Khoáng Giúp Làm Sạch Và Dịu Da La Roche-Posay Serozinc (150ml),1,0,0,0,0,1,0,0,0,
"Hàng dùng ok, đóng gói kỹ, khoáng khá mặn và khá rát mặt, nên cân nhắc khi dùng",Xịt Khoáng Giúp Làm Sạch Và Dịu Da La Roche-Posay Serozinc (150ml),0,0,1,0,0,1,0,0,0,
"Giao hàng chậm do dịch, mình nhận được hàng sau 1 tuần đặt. Tiki xử lý đơn hàng cực nhanh. Xịt khoáng date xa, chính hãng nữa nên yên tâm sừ dụng nè. Cấp ẩm da ổn áp lắm",Xịt Khoáng Giúp Làm Sạch Và Dịu Da La Roche-Posay Serozinc (150ml),1,0,0,1,0,1,0,0,0,
Ghi là mua khung giờ từ 8-15h được tặng tẩy trang mà k thấy tặng 🥲,Xịt Khoáng Giúp Làm Sạch Và Dịu Da La Roche-Posay Serozinc (150ml),0,0,0,1,0,0,0,0,0,
